PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,total_price,AGE,AREA_Adyar,AREA_Anna Nagar,AREA_Chrompet,AREA_KK Nagar,AREA_Karapakam,AREA_T Nagar,AREA_Velachery,SALE_COND_AbNormal,SALE_COND_Adj Land,SALE_COND_Family,SALE_COND_Normal Sale,SALE_COND_Partial,PARK_FACIL_No,PARK_FACIL_Yes,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others,UTILITY_AVAIL_All Pub,UTILITY_AVAIL_ELO,UTILITY_AVAIL_NoSeWa,UTILITY_AVAIL_NoSewr ,STREET_Gravel,STREET_No Access,STREET_Paved
P01492,KK Nagar,1437,104,2,1,4,Family,No,Others,All Pub,Gravel,10792235,23,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
P06226,Karapakam,1430,17,2,2,4,AbNormal,Yes,Others,NoSewr ,No Access,6980809,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
P07481,Adyar,1081,85,1,1,3,Family,No,House,All Pub,No Access,6437756,30,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
P05518,Karapakam,1352,1,2,2,4,Normal Sale,Yes,House,ELO,Gravel,6871656,27,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
P06801,KK Nagar,1986,109,3,2,5,Normal Sale,No,House,All Pub,Gravel,12054125,30,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
P07373,Anna Nagar,1758,164,1,1,4,Partial,Yes,Commercial,All Pub,No Access,20230531,42,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
P04399,Karapakam,607,121,1,1,2,Normal Sale,No,Others,NoSeWa,Gravel,6149457,46,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
P07490,KK Nagar,2139,136,3,2,5,Normal Sale,Yes,Others,NoSewr ,Paved,13145488,21,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
P05417,KK Nagar,1488,97,2,1,4,Partial,No,Others,All Pub,Paved,9049717,27,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
P09702,Velachery,1645,96,2,1,4,Partial,No,House,NoSeWa,No Access,7905231,26,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
P05869,Chrompet,950,177,1,1,3,Normal Sale,Yes,Others,NoSeWa,Gravel,10178637,26,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
P00534,Chrompet,928,90,1,1,3,Partial,Yes,Commercial,All Pub,Gravel,12895904,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0
P07334,Velachery,1693,145,2,1,4,Normal Sale,Yes,Commercial,NoSewr ,Paved,16208565,53,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
P08511,Velachery,1873,0,3,2,5,Family,Yes,Others,ELO,No Access,11584406,21,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
P04112,Adyar,721,145,1,1,2,Partial,No,Others,NoSeWa,Paved,7940194,10,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
P02262,Karapakam,1190,37,1,1,3,Family,Yes,House,NoSewr ,Gravel,8437847,29,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
P03305,KK Nagar,1593,9,2,1,4,Partial,No,Others,All Pub,Paved,9573076,17,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
P05447,Chrompet,786,181,1,1,2,AbNormal,Yes,Others,ELO,Gravel,9577633,12,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
P02126,Chrompet,1195,93,1,1,3,Adj Land,No,Others,NoSeWa,Paved,10116248,19,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
P06964,Velachery,1824,187,3,2,5,Normal Sale,No,House,NoSewr ,Paved,8899572,33,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
P08195,KK Nagar,1906,81,3,2,5,AbNormal,Yes,Commercial,NoSeWa,Paved,16851463,7,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
P04311,Adyar,656,20,1,1,2,AbNormal,No,Commercial,All Pub,Paved,9151728,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
P08974,Chrompet,727,84,1,1,2,AbNormal,No,Others,ELO,Gravel,8735798,16,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
P04824,Adyar,931,37,1,1,3,Family,Yes,Others,ELO,Paved,10323083,33,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
P09337,Velachery,1898,108,3,2,5,Adj Land,Yes,Commercial,ELO,No Access,17531842,38,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
P08903,Anna Nagar,1698,15,1,1,4,Family,No,House,NoSeWa,Gravel,12970592,40,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
P03906,Karapakam,1481,144,2,2,4,Partial,Yes,Commercial,All Pub,Paved,10564901,38,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
P08737,Anna Nagar,1506,122,1,1,4,Family,No,House,ELO,No Access,11045554,33,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
P00163,Chrompet,1020,95,1,1,3,Family,No,House,NoSeWa,No Access,8187058,24,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
P07499,Chrompet,889,196,1,1,3,AbNormal,No,Others,ELO,Gravel,9535416,21,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
P01939,Chrompet,1015,147,1,1,3,Family,Yes,House,All Pub,Paved,8684907,35,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
P03550,T Nagar,1682,78,1,1,4,AbNormal,No,Commercial,All Pub,Gravel,19464831,35,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
P00920,Chrompet,869,39,1,1,3,Family,No,Others,NoSewr ,No Access,8532226,18,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
P01500,Karapakam,1445,20,2,2,4,Family,No,House,NoSeWa,No Access,6161039,24,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
P00340,Anna Nagar,1919,178,2,1,5,Partial,Yes,House,NoSeWa,Gravel,15365847,13,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
P02832,Adyar,1243,141,2,2,4,Normal Sale,Yes,Commercial,NoSeWa,Paved,13828056,36,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
P04417,Karapakam,857,158,1,1,2,Normal Sale,No,House,ELO,Paved,5223945,17,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
P05246,Karapakam,1055,174,1,1,3,Adj Land,Yes,Others,NoSeWa,Gravel,7658936,48,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
P02863,KK Nagar,1778,94,3,2,5,Family,No,Others,NoSewr ,Gravel,11493244,8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
P03006,Karapakam,851,124,1,1,2,Adj Land,No,Others,ELO,Paved,4156812,41,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
P08264,Chrompet,1021,82,1,1,3,Partial,Yes,Others,NoSewr ,No Access,9625051,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
P04420,KK Nagar,2203,76,3,2,5,AbNormal,Yes,Commercial,NoSewr ,Paved,18803694,22,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
P04928,Karapakam,613,81,1,1,2,Family,No,Commercial,NoSewr ,No Access,5406870,30,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
P08752,Adyar,738,69,1,1,2,Partial,No,Commercial,NoSewr ,No Access,8645177,18,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
P03833,Karapakam,1489,177,2,2,4,Adj Land,No,House,ELO,Gravel,8591779,29,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
P06156,Karapakam,795,73,1,1,2,AbNormal,Yes,House,NoSewr ,Gravel,8860817,9,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
P01763,Velachery,1909,11,3,2,5,Family,Yes,Others,All Pub,Gravel,10645747,33,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
P02399,Chrompet,1252,190,2,1,4,Family,No,House,All Pub,No Access,9795113,12,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
P03260,Karapakam,1077,144,1,1,3,AbNormal,No,Commercial,ELO,Paved,10398168,33,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
P08138,KK Nagar,1524,73,2,1,4,Normal Sale,No,Others,NoSewr ,Paved,9187694,27,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
P07941,Chrompet,1049,36,1,1,3,Partial,Yes,House,ELO,Gravel,10724260,11,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
P08181,Velachery,1780,194,2,1,4,AbNormal,No,Others,All Pub,Gravel,9130616,55,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
P07510,Chrompet,946,14,1,1,3,Adj Land,No,Commercial,ELO,No Access,11645669,17,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
P07420,Chrompet,906,116,1,1,3,Partial,Yes,House,NoSewr ,Gravel,9796068,32,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
P04010,KK Nagar,2344,71,4,2,6,AbNormal,No,Commercial,NoSeWa,Gravel,19943173,24,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
P06446,Adyar,929,76,1,1,3,Adj Land,Yes,Others,NoSeWa,Paved,9897563,15,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
P06517,Anna Nagar,1843,158,2,1,5,Adj Land,No,House,ELO,No Access,12730811,15,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
P07432,KK Nagar,1507,54,2,1,4,Normal Sale,Yes,Commercial,All Pub,Paved,14418587,19,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
P03326,KK Nagar,1499,89,2,1,4,Family,No,House,All Pub,Gravel,9435528,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
P01979,KK Nagar,1526,64,2,1,4,Normal Sale,Yes,Commercial,All Pub,Paved,14491033,22,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
P03108,Karapakam,1627,39,2,2,4,Normal Sale,Yes,Others,ELO,Paved,9479325,30,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
P05849,Velachery,1846,28,3,2,5,AbNormal,No,House,All Pub,Gravel,11324174,39,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
P04250,KK Nagar,2019,65,3,2,5,AbNormal,Yes,Others,NoSewr ,Paved,13634663,16,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
P03292,Karapakam,1578,153,2,2,4,Normal Sale,Yes,Others,All Pub,Gravel,10066321,13,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
P08027,Velachery,1780,115,2,1,4,Family,Yes,Commercial,NoSeWa,No Access,13973995,25,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
P03347,Karapakam,662,148,1,1,2,Partial,No,Commercial,NoSeWa,No Access,4565613,38,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
P05714,Chrompet,1005,17,1,1,3,Family,No,Commercial,NoSewr ,Gravel,12796413,26,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
P04299,Karapakam,839,102,1,1,2,Partial,No,House,NoSeWa,Paved,4342430,20,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
P07890,Anna Nagar,1698,76,1,1,4,Partial,No,House,All Pub,No Access,12011582,34,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
P08044,Adyar,878,16,1,1,3,Partial,Yes,House,NoSewr ,Paved,6685085,19,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
P07866,Chrompet,835,77,1,1,3,Partial,Yes,House,ELO,Paved,8696227,37,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
P03262,Chrompet,911,84,1,1,3,Partial,Yes,Others,ELO,No Access,7710077,33,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
P09528,Velachery,1796,176,2,1,4,Adj Land,Yes,House,ELO,No Access,9542407,50,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
P06089,Karapakam,1004,182,1,1,3,Adj Land,No,Others,ELO,No Access,4990626,28,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
P05826,Anna Nagar,1694,86,1,1,4,Normal Sale,No,Others,NoSeWa,Paved,13166035,27,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
P02984,Karapakam,1244,50,1,1,3,AbNormal,Yes,Others,All Pub,Gravel,8342435,31,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
P05451,Karapakam,588,163,1,1,2,Partial,No,Others,All Pub,Paved,5990775,24,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
P03403,KK Nagar,2342,69,4,2,6,Adj Land,Yes,House,NoSewr ,Paved,13646867,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
P08753,Velachery,1835,88,3,2,5,Normal Sale,No,Others,All Pub,Paved,11323045,29,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
P08480,Anna Nagar,1977,84,2,1,5,Partial,Yes,House,All Pub,Gravel,14737593,43,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
P03822,KK Nagar,1961,104,3,2,5,AbNormal,Yes,Commercial,NoSeWa,Gravel,18792965,15,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
P09994,Velachery,1517,82,2,1,4,Normal Sale,Yes,House,NoSewr ,No Access,7489941,12,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
P06686,KK Nagar,2409,103,4,2,6,Partial,Yes,Others,NoSeWa,Gravel,14325499,25,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
P09839,Velachery,1864,187,3,2,5,Partial,No,Commercial,ELO,Gravel,15810287,23,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
P07907,Velachery,1643,52,2,1,4,Family,Yes,Commercial,All Pub,Paved,16425768,31,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
P01575,Adyar,1015,76,1,1,3,Family,Yes,Commercial,NoSewr ,No Access,11707278,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
P05854,Anna Nagar,1700,135,1,1,4,Normal Sale,Yes,Others,NoSewr ,No Access,13075938,32,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
P05279,Karapakam,624,34,1,1,2,Family,No,Commercial,ELO,No Access,4690799,31,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
P08056,Chrompet,980,84,1,1,3,Normal Sale,No,Commercial,NoSewr ,Paved,12412482,17,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
P05180,Karapakam,1003,196,1,1,3,AbNormal,Yes,Commercial,NoSeWa,Gravel,10624770,20,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
P06772,Adyar,1072,66,1,1,3,Family,Yes,House,NoSeWa,No Access,6905036,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
P05622,Karapakam,808,119,1,1,2,Adj Land,No,House,NoSeWa,Gravel,5004120,35,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
P03766,Chrompet,1027,131,1,1,3,Normal Sale,No,House,ELO,Paved,7701797,21,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
P05493,Karapakam,696,84,1,1,2,Normal Sale,No,House,NoSeWa,Gravel,6731106,11,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
P05498,Velachery,1716,86,2,1,4,Family,Yes,House,ELO,Paved,10929652,8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
P03329,Velachery,1878,18,3,2,5,Family,No,Commercial,All Pub,Paved,15159786,6,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
P02091,KK Nagar,1699,98,2,1,4,Normal Sale,Yes,Others,NoSeWa,Gravel,12027749,16,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
P01651,KK Nagar,1626,188,2,1,4,AbNormal,No,House,All Pub,Paved,10164294,24,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
P07585,KK Nagar,1730,200,2,1,4,Normal Sale,No,Commercial,NoSewr ,Gravel,15564764,18,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
P09195,Chrompet,996,78,1,1,3,Family,No,Others,ELO,Gravel,9386601,22,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
P00166,Chrompet,1277,111,2,1,4,Adj Land,Yes,Commercial,All Pub,No Access,16275974,16,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
P00927,Chrompet,906,64,1,1,3,Normal Sale,No,Commercial,NoSeWa,Paved,10584531,32,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
P01999,Anna Nagar,1976,112,2,1,5,Partial,No,House,NoSeWa,Paved,12779752,39,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
P04891,Velachery,1776,120,2,1,4,Normal Sale,Yes,House,NoSeWa,Paved,10398726,21,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
P03800,Karapakam,1402,112,2,2,4,Normal Sale,No,House,NoSeWa,Gravel,7335725,30,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
P07958,Chrompet,1160,138,1,1,3,Adj Land,Yes,Others,All Pub,No Access,9823528,30,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
P09676,Velachery,1957,134,3,2,5,Normal Sale,Yes,Commercial,ELO,No Access,15989821,25,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
P07362,Velachery,1859,142,3,2,5,Normal Sale,Yes,House,ELO,Paved,10361919,48,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
P09402,Chrompet,747,168,1,1,2,Family,Yes,Commercial,All Pub,No Access,11717387,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
P06908,Adyar,985,159,1,1,3,Partial,Yes,House,NoSeWa,Paved,7689444,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
P01178,Chrompet,1024,77,1,1,3,Normal Sale,Yes,Commercial,All Pub,No Access,12502508,16,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
P05817,Velachery,1600,148,2,1,4,Family,Yes,Others,ELO,Paved,10940878,25,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
P00699,Chrompet,1276,141,2,1,4,Normal Sale,No,Others,NoSeWa,Paved,10084326,36,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
P04841,Chrompet,1159,90,1,1,3,Family,Yes,House,ELO,Gravel,9425312,36,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
P01647,Karapakam,1024,142,1,1,3,AbNormal,Yes,House,NoSeWa,No Access,5009668,50,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
P04590,Adyar,1249,93,2,2,4,Adj Land,No,Commercial,NoSewr ,Paved,13236472,19,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
P03908,Chrompet,839,175,1,1,3,Normal Sale,Yes,Others,All Pub,Gravel,9435297,16,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
P08794,Chrompet,1286,105,2,1,4,AbNormal,No,House,All Pub,No Access,9565199,34,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
P02451,KK Nagar,2467,69,4,2,6,Adj Land,No,House,All Pub,Gravel,13372022,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
P04850,Karapakam,653,121,1,1,2,Adj Land,No,Commercial,ELO,No Access,8093365,15,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
P05660,Karapakam,606,4,1,1,2,Family,Yes,Others,NoSeWa,Gravel,8325240,17,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
P09187,T Nagar,1837,81,2,1,5,Adj Land,Yes,House,ELO,No Access,13791106,29,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
P02390,Velachery,1880,95,3,2,5,Family,Yes,Commercial,NoSeWa,No Access,14216456,46,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
P03404,KK Nagar,2189,1,3,2,5,Adj Land,Yes,Commercial,All Pub,Gravel,19253603,23,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
P09067,Velachery,1853,123,3,2,5,Adj Land,Yes,Commercial,NoSewr ,Paved,15575062,49,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
P00330,Chrompet,1057,200,1,1,3,Normal Sale,No,Others,All Pub,Paved,9400896,17,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
P09285,Adyar,723,49,1,1,2,Family,No,Commercial,ELO,Gravel,11441627,28,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
P05669,T Nagar,1812,100,2,1,5,Family,No,Others,ELO,No Access,12922315,44,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
P07880,T Nagar,1788,145,1,1,4,Adj Land,Yes,Others,ELO,No Access,14808412,17,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
P09906,Velachery,1615,31,2,1,4,AbNormal,No,House,ELO,Paved,8436282,19,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
P00487,Anna Nagar,1755,85,1,1,4,Adj Land,No,House,NoSewr ,No Access,11900953,43,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
P08117,Adyar,1296,25,2,2,4,Family,No,House,All Pub,No Access,10338673,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
P04991,KK Nagar,1554,18,2,1,4,AbNormal,Yes,House,NoSeWa,Paved,10688922,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
P00214,Anna Nagar,1737,71,1,1,4,Adj Land,Yes,House,All Pub,Gravel,14893077,9,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
P06313,Karapakam,785,116,1,1,2,Family,Yes,Others,All Pub,No Access,6046272,12,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
P03528,Karapakam,1678,70,2,2,4,Partial,Yes,Commercial,NoSeWa,Gravel,12560595,35,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
P03457,KK Nagar,2360,171,4,2,6,Normal Sale,Yes,Commercial,NoSewr ,Paved,21005151,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
P04638,KK Nagar,1464,2,2,1,4,Family,Yes,Others,NoSewr ,Paved,9920740,28,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
P03587,KK Nagar,1632,156,2,1,4,Partial,Yes,Others,All Pub,Gravel,11283896,19,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
P09583,Velachery,1755,103,2,1,4,AbNormal,Yes,Others,ELO,No Access,9157147,26,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
P06391,Velachery,1556,105,2,1,4,Partial,No,Others,NoSeWa,Paved,9768764,20,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
